Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City
878,CA-2017-116736,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord
879,US-2015-158638,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Philadelphia
880,CA-2018-111689,1900-01-28T16:54:00Z,2018-02-11T10:00:00Z,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City
881,CA-2018-111689,1900-01-28T16:54:00Z,2018-02-11T10:00:00Z,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City
882,CA-2016-129098,2016-09-09T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Springfield
883,US-2018-123463,1900-01-21T16:54:00Z,1900-01-21T16:54:00Z,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco
884,CA-2017-165148,1900-01-20T16:54:00Z,1900-01-22T16:54:00Z,First Class,PM-19135,Peter McVee,Home Office,United States,Detroit
885,CA-2015-134061,1900-01-27T16:54:00Z,2015-04-04T10:00:00Z,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester
886,CA-2016-143602,1900-01-23T16:54:00Z,1900-01-26T16:54:00Z,Second Class,JS-15595,Jill Stevenson,Corporate,United States,Los Angeles
887,CA-2018-115364,1900-01-24T16:54:00Z,2018-02-06T10:00:00Z,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego
888,CA-2018-150707,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia
889,CA-2015-104976,2015-09-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco
890,CA-2018-132934,1900-01-18T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle
891,CA-2018-132934,1900-01-18T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle
892,CA-2018-133256,1900-01-24T16:54:00Z,1900-01-25T16:54:00Z,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit
893,CA-2018-133256,1900-01-24T16:54:00Z,1900-01-25T16:54:00Z,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit
894,CA-2018-133256,1900-01-24T16:54:00Z,1900-01-25T16:54:00Z,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit
895,CA-2017-105494,2017-10-10T10:00:00Z,2017-12-10T10:00:00Z,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco
896,CA-2017-105494,2017-10-10T10:00:00Z,2017-12-10T10:00:00Z,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco
897,CA-2017-140634,2017-03-09T10:00:00Z,2017-06-09T10:00:00Z,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston
898,CA-2015-144407,2015-09-08T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Detroit
899,CA-2018-160983,1900-01-27T16:54:00Z,1900-01-29T16:54:00Z,Second Class,GB-14530,George Bell,Corporate,United States,Auburn
900,US-2017-114622,2017-10-03T10:00:00Z,2017-12-03T10:00:00Z,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield
901,CA-2018-150959,2018-11-10T10:00:00Z,1900-01-11T16:54:00Z,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland
902,CA-2018-150959,2018-11-10T10:00:00Z,1900-01-11T16:54:00Z,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland
903,CA-2018-132353,1900-01-13T16:54:00Z,1900-01-15T16:54:00Z,First Class,DB-13060,Dave Brooks,Consumer,United States,Chicago
904,CA-2017-130477,2017-08-03T10:00:00Z,2017-12-03T10:00:00Z,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles
905,CA-2017-130477,2017-08-03T10:00:00Z,2017-12-03T10:00:00Z,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles
906,CA-2017-130477,2017-08-03T10:00:00Z,2017-12-03T10:00:00Z,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles
907,CA-2018-143259,1900-01-28T16:54:00Z,2019-02-28T10:00:00Z,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City
908,CA-2018-143259,1900-01-28T16:54:00Z,2019-02-28T10:00:00Z,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City
909,CA-2018-143259,1900-01-28T16:54:00Z,2019-02-28T10:00:00Z,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City
910,CA-2018-137596,2018-02-08T10:00:00Z,2018-07-08T10:00:00Z,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson
911,CA-2018-137596,2018-02-08T10:00:00Z,2018-07-08T10:00:00Z,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson
912,CA-2018-137596,2018-02-08T10:00:00Z,2018-07-08T10:00:00Z,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson
913,CA-2016-133627,1900-01-29T16:54:00Z,2016-07-05T10:00:00Z,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich
914,CA-2018-102519,1900-01-25T16:54:00Z,1900-01-27T16:54:00Z,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee
915,CA-2018-102519,1900-01-25T16:54:00Z,1900-01-27T16:54:00Z,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee
916,US-2015-141215,1900-01-13T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio
917,US-2015-141215,1900-01-13T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio
918,US-2015-141215,1900-01-13T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio
919,CA-2017-165218,2017-05-02T10:00:00Z,2017-11-02T10:00:00Z,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas
920,CA-2017-165218,2017-05-02T10:00:00Z,2017-11-02T10:00:00Z,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas
921,CA-2015-138296,2015-05-11T10:00:00Z,2015-12-11T10:00:00Z,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria
922,CA-2016-111164,2016-11-03T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City
923,CA-2016-111164,2016-11-03T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City
924,CA-2016-111164,2016-11-03T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City
925,CA-2017-149797,1900-01-13T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City
926,CA-2015-132962,1900-01-11T16:54:00Z,1900-01-14T16:54:00Z,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia
927,CA-2015-132962,1900-01-11T16:54:00Z,1900-01-14T16:54:00Z,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia
928,CA-2016-115091,2016-05-09T10:00:00Z,2016-09-09T10:00:00Z,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield
929,CA-2016-115091,2016-05-09T10:00:00Z,2016-09-09T10:00:00Z,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield
930,CA-2018-144932,1900-01-12T16:54:00Z,1900-01-15T16:54:00Z,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo
931,CA-2018-144932,1900-01-12T16:54:00Z,1900-01-15T16:54:00Z,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo
932,CA-2018-144932,1900-01-12T16:54:00Z,1900-01-15T16:54:00Z,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo
933,CA-2018-114216,2018-02-08T10:00:00Z,2018-06-08T10:00:00Z,Standard Class,RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia
934,CA-2017-140081,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia
935,CA-2017-140081,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia
936,CA-2017-140081,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia
937,CA-2017-140081,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia
938,US-2018-111745,2018-05-10T10:00:00Z,2018-06-10T10:00:00Z,First Class,RA-19885,Ruben Ausman,Corporate,United States,Farmington
939,CA-2016-148250,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside
940,CA-2016-148250,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside
941,CA-2017-105760,1900-01-17T16:54:00Z,1900-01-18T16:54:00Z,First Class,KC-16255,Karen Carlisle,Corporate,United States,San Francisco
942,CA-2017-142958,1900-01-11T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance
943,CA-2017-142958,1900-01-11T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance
944,CA-2016-120880,1900-01-27T16:54:00Z,2016-03-05T10:00:00Z,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle
945,CA-2016-120880,1900-01-27T16:54:00Z,2016-03-05T10:00:00Z,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle
946,CA-2016-120880,1900-01-27T16:54:00Z,2016-03-05T10:00:00Z,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle
947,US-2016-140200,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa
948,US-2018-110576,1900-01-26T16:54:00Z,2018-02-11T10:00:00Z,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia
949,US-2018-110576,1900-01-26T16:54:00Z,2018-02-11T10:00:00Z,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia
950,US-2018-110576,1900-01-26T16:54:00Z,2018-02-11T10:00:00Z,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia
951,US-2018-110576,1900-01-26T16:54:00Z,2018-02-11T10:00:00Z,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia
952,US-2018-110576,1900-01-26T16:54:00Z,2018-02-11T10:00:00Z,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia
953,CA-2018-131156,2018-03-03T10:00:00Z,2018-07-03T10:00:00Z,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia
954,CA-2018-136539,1900-01-26T16:54:00Z,2018-12-31T10:00:00Z,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock
955,CA-2018-136539,1900-01-26T16:54:00Z,2018-12-31T10:00:00Z,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock
956,CA-2018-119305,1900-01-28T16:54:00Z,2018-04-11T10:00:00Z,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson
957,CA-2018-102414,1900-01-13T16:54:00Z,1900-01-16T16:54:00Z,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix
958,CA-2018-102414,1900-01-13T16:54:00Z,1900-01-16T16:54:00Z,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix
959,CA-2018-102414,1900-01-13T16:54:00Z,1900-01-16T16:54:00Z,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix
960,CA-2016-112571,1900-01-20T16:54:00Z,1900-01-20T16:54:00Z,Same Day,DL-12925,Daniel Lacy,Consumer,United States,Oceanside
961,CA-2018-152142,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco
962,CA-2016-160059,1900-01-25T16:54:00Z,2016-01-11T10:00:00Z,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,Fayetteville
963,CA-2017-120859,2017-01-08T10:00:00Z,2017-04-08T10:00:00Z,First Class,CV-12805,Cynthia Voltz,Corporate,United States,San Francisco
964,CA-2015-127488,1900-01-20T16:54:00Z,1900-01-22T16:54:00Z,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton
965,CA-2018-135279,2018-09-03T10:00:00Z,2018-11-03T10:00:00Z,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City
966,CA-2018-135279,2018-09-03T10:00:00Z,2018-11-03T10:00:00Z,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City
967,CA-2018-135279,2018-09-03T10:00:00Z,2018-11-03T10:00:00Z,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City
968,CA-2018-135279,2018-09-03T10:00:00Z,2018-11-03T10:00:00Z,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City
969,CA-2018-135279,2018-09-03T10:00:00Z,2018-11-03T10:00:00Z,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City
970,CA-2018-135279,2018-09-03T10:00:00Z,2018-11-03T10:00:00Z,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City
971,CA-2015-115791,1900-01-14T16:54:00Z,1900-01-16T16:54:00Z,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia
972,CA-2015-115791,1900-01-14T16:54:00Z,1900-01-16T16:54:00Z,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia
973,CA-2015-115791,1900-01-14T16:54:00Z,1900-01-16T16:54:00Z,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia
974,CA-2015-115791,1900-01-14T16:54:00Z,1900-01-16T16:54:00Z,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia
975,US-2018-103247,2018-05-09T10:00:00Z,2018-08-09T10:00:00Z,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City
976,US-2018-103247,2018-05-09T10:00:00Z,2018-08-09T10:00:00Z,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City
977,US-2018-100209,2018-09-06T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Portland
978,CA-2018-159366,2018-06-30T10:00:00Z,2018-09-30T10:00:00Z,First Class,BW-11110,Bart Watters,Corporate,United States,Detroit
979,CA-2017-145499,1900-01-28T16:54:00Z,1900-01-29T16:54:00Z,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington
980,CA-2016-157035,2016-09-11T10:00:00Z,2016-12-11T10:00:00Z,First Class,KB-16600,Ken Brennan,Corporate,United States,Columbus
981,CA-2017-144939,2017-03-09T10:00:00Z,2017-08-09T10:00:00Z,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City
982,CA-2015-163419,2015-11-10T10:00:00Z,1900-01-12T16:54:00Z,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville
983,CA-2015-163419,2015-11-10T10:00:00Z,1900-01-12T16:54:00Z,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville
984,CA-2015-163419,2015-11-10T10:00:00Z,1900-01-12T16:54:00Z,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville
985,CA-2018-100314,1900-01-27T16:54:00Z,2018-05-09T10:00:00Z,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena
986,CA-2018-100314,1900-01-27T16:54:00Z,2018-05-09T10:00:00Z,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena
987,CA-2018-100314,1900-01-27T16:54:00Z,2018-05-09T10:00:00Z,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena
988,CA-2016-146829,2016-10-02T10:00:00Z,2016-10-02T10:00:00Z,Same Day,TS-21340,Toby Swindell,Consumer,United States,Houston
989,CA-2018-167899,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn
990,CA-2018-167899,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn
991,CA-2016-153549,1900-01-27T16:54:00Z,1900-01-29T16:54:00Z,Second Class,SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville
992,CA-2017-110023,2017-09-08T10:00:00Z,2017-11-08T10:00:00Z,First Class,TS-21610,Troy Staebel,Consumer,United States,New York City
993,CA-2017-105585,1900-01-24T16:54:00Z,1900-01-25T16:54:00Z,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose
994,CA-2017-105585,1900-01-24T16:54:00Z,1900-01-25T16:54:00Z,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose
995,CA-2015-117639,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach
996,CA-2015-117639,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach
997,CA-2016-162537,1900-01-26T16:54:00Z,2016-03-10T10:00:00Z,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson
998,CA-2016-162537,1900-01-26T16:54:00Z,2016-03-10T10:00:00Z,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson
999,CA-2016-162537,1900-01-26T16:54:00Z,2016-03-10T10:00:00Z,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson
1000,CA-2016-162537,1900-01-26T16:54:00Z,2016-03-10T10:00:00Z,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson
1001,CA-2017-155488,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Vancouver
1002,CA-2016-124891,1900-01-29T16:54:00Z,1900-01-29T16:54:00Z,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City
1003,CA-2016-124891,1900-01-29T16:54:00Z,1900-01-29T16:54:00Z,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City
1004,CA-2016-124891,1900-01-29T16:54:00Z,1900-01-29T16:54:00Z,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City
1005,CA-2016-126445,1900-01-25T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Murrieta
1006,CA-2016-111199,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Jacksonville
1007,CA-2016-105312,2016-06-10T10:00:00Z,2016-09-10T10:00:00Z,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale
1008,CA-2016-105312,2016-06-10T10:00:00Z,2016-09-10T10:00:00Z,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale
1009,US-2018-106705,1900-01-24T16:54:00Z,2018-12-31T10:00:00Z,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Burlington
1010,CA-2018-135034,2018-01-07T10:00:00Z,2018-03-07T10:00:00Z,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago
1011,CA-2015-158540,1900-01-22T16:54:00Z,1900-01-24T16:54:00Z,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Diego
1012,CA-2018-118437,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia
1013,CA-2018-118437,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia
1014,US-2016-126214,1900-01-19T16:54:00Z,1900-01-22T16:54:00Z,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle
1015,US-2016-126214,1900-01-19T16:54:00Z,1900-01-22T16:54:00Z,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle
1016,CA-2016-133025,1900-01-15T16:54:00Z,1900-01-17T16:54:00Z,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Los Angeles
1017,CA-2016-108665,2016-06-06T10:00:00Z,2016-10-06T10:00:00Z,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City
1018,CA-2016-108665,2016-06-06T10:00:00Z,2016-10-06T10:00:00Z,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City
1019,CA-2016-108665,2016-06-06T10:00:00Z,2016-10-06T10:00:00Z,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City
1020,CA-2016-108665,2016-06-06T10:00:00Z,2016-10-06T10:00:00Z,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City
1021,CA-2016-124450,1900-01-25T16:54:00Z,2016-03-04T10:00:00Z,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington
1022,CA-2016-124450,1900-01-25T16:54:00Z,2016-03-04T10:00:00Z,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington
1023,CA-2016-124450,1900-01-25T16:54:00Z,2016-03-04T10:00:00Z,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington
1024,CA-2016-167269,1900-01-14T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,PB-19150,Philip Brown,Consumer,United States,Philadelphia
1025,CA-2018-106964,1900-01-15T16:54:00Z,1900-01-18T16:54:00Z,First Class,HR-14770,Hallie Redmond,Home Office,United States,Los Angeles
1026,CA-2017-126529,2017-10-31T10:00:00Z,1900-01-11T16:54:00Z,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield
1027,CA-2017-126529,2017-10-31T10:00:00Z,1900-01-11T16:54:00Z,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield
1028,CA-2017-126529,2017-10-31T10:00:00Z,1900-01-11T16:54:00Z,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield
1029,CA-2015-163552,2015-11-06T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack
1030,CA-2015-163552,2015-11-06T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack
1031,CA-2015-163552,2015-11-06T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack
